,REF_DATE,GEO,DGUID,Indicators,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
4798,2017,Canada,2016A11124,Tourism product ratio,Urban transit and parking,Percentage,242,millions,6,v1001801427,1.10.31,4.9,,,,1
4799,2017,Canada,2016A11124,Tourism product ratio,Miscellaneous products,Percentage,242,millions,6,v1001801428,1.10.32,0.2,,,,1
4800,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total tourism expenditures,Dollars,81,millions,6,v1001801496,2.1.1,56243.8,,,,1
4801,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total tourism products,Dollars,81,millions,6,v1001801497,2.1.2,3208.0,,,,1
4802,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total transportation,Dollars,81,millions,6,v1001801498,2.1.3,1694.2,,,,1
4803,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Passenger air transport,Dollars,81,millions,6,v1001801499,2.1.4,295.9,,,,1
4804,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Passenger rail transport,Dollars,81,millions,6,v1001801500,2.1.5,0.1,,,,1
4805,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Passenger water transport,Dollars,81,millions,6,v1001801501,2.1.6,53.2,,,,1
4806,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001801502,2.1.7,27.1,,,,1
4807,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Taxis,Dollars,81,millions,6,v1001801503,2.1.8,40.4,,,,1
4808,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Vehicle rental,Dollars,81,millions,6,v1001801504,2.1.9,73.5,,,,1
4809,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Vehicle repairs and parts,Dollars,81,millions,6,v1001801505,2.1.10,417.2,,,,1
4810,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Vehicle fuel,Dollars,81,millions,6,v1001801506,2.1.11,786.8,,,,1
4811,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total accommodation,Dollars,81,millions,6,v1001801507,2.1.12,213.4,,,,1
4812,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Hotels,Dollars,81,millions,6,v1001801508,2.1.13,159.1,,,,1
4813,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Motels,Dollars,81,millions,6,v1001801509,2.1.14,16.1,,,,1
4814,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Camping,Dollars,81,millions,6,v1001801510,2.1.15,6.4,,,,1
4815,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Other accommodation,Dollars,81,millions,6,v1001801511,2.1.16,31.8,,,,1
4816,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total food and beverage services,Dollars,81,millions,6,v1001801512,2.1.17,998.6,,,,1
4817,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Meals from accommodation,Dollars,81,millions,6,v1001801513,2.1.18,59.7,,,,1
4818,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Meals from restaurants,Dollars,81,millions,6,v1001801514,2.1.19,751.5,,,,1
4819,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001801515,2.1.20,15.5,,,,1
4820,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001801516,2.1.21,147.6,,,,1
4821,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001801517,2.1.22,24.3,,,,1
4822,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total other tourism products,Dollars,81,millions,6,v1001801518,2.1.23,301.8,,,,1
4823,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Recreation and entertainment,Dollars,81,millions,6,v1001801524,2.1.24,200.8,,,,1
4824,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Travel services,Dollars,81,millions,6,v1001801525,2.1.25,26.7,,,,1
4825,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Convention fees,Dollars,81,millions,6,v1001801526,2.1.26,6.2,,,,1
4826,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Pre-trip expenses,Dollars,81,millions,6,v1001801527,2.1.27,68.1,,,,1
4827,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Total other products,Dollars,81,millions,6,v1001801519,2.1.28,53035.8,,,,1
4828,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Groceries,Dollars,81,millions,6,v1001801520,2.1.29,1645.5,,,,1
4829,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001801521,2.1.30,450.7,,,,1
4830,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Urban transit and parking,Dollars,81,millions,6,v1001801522,2.1.31,7.6,,,,1
4831,2017,Newfoundland and Labrador,2016A000210,Total domestic supply,Miscellaneous products,Dollars,81,millions,6,v1001801523,2.1.32,50932.0,,,,1
4832,2017,Newfoundland and Labrador,2016A000210,Total demand,Total tourism expenditures,Dollars,81,millions,6,v1001801528,2.2.1,1354.1,,,,1
4833,2017,Newfoundland and Labrador,2016A000210,Total demand,Total tourism products,Dollars,81,millions,6,v1001801529,2.2.2,1080.0,,,,1
4834,2017,Newfoundland and Labrador,2016A000210,Total demand,Total transportation,Dollars,81,millions,6,v1001801530,2.2.3,529.0,,,,1
4835,2017,Newfoundland and Labrador,2016A000210,Total demand,Passenger air transport,Dollars,81,millions,6,v1001801531,2.2.4,271.0,,,,1
4836,2017,Newfoundland and Labrador,2016A000210,Total demand,Passenger rail transport,Dollars,81,millions,6,v1001801532,2.2.5,0.0,,,,1
4837,2017,Newfoundland and Labrador,2016A000210,Total demand,Passenger water transport,Dollars,81,millions,6,v1001801533,2.2.6,12.7,,,,1
4838,2017,Newfoundland and Labrador,2016A000210,Total demand,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001801534,2.2.7,6.9,,,,1
4839,2017,Newfoundland and Labrador,2016A000210,Total demand,Taxis,Dollars,81,millions,6,v1001801535,2.2.8,7.6,,,,1
4840,2017,Newfoundland and Labrador,2016A000210,Total demand,Vehicle rental,Dollars,81,millions,6,v1001801536,2.2.9,45.1,,,,1
4841,2017,Newfoundland and Labrador,2016A000210,Total demand,Vehicle repairs and parts,Dollars,81,millions,6,v1001801537,2.2.10,63.8,,,,1
4842,2017,Newfoundland and Labrador,2016A000210,Total demand,Vehicle fuel,Dollars,81,millions,6,v1001801538,2.2.11,121.9,,,,1
4843,2017,Newfoundland and Labrador,2016A000210,Total demand,Total accommodation,Dollars,81,millions,6,v1001801539,2.2.12,174.7,,,,1
4844,2017,Newfoundland and Labrador,2016A000210,Total demand,Hotels,Dollars,81,millions,6,v1001801540,2.2.13,124.8,,,,1
4845,2017,Newfoundland and Labrador,2016A000210,Total demand,Motels,Dollars,81,millions,6,v1001801541,2.2.14,13.0,,,,1
4846,2017,Newfoundland and Labrador,2016A000210,Total demand,Camping,Dollars,81,millions,6,v1001801542,2.2.15,6.0,,,,1
4847,2017,Newfoundland and Labrador,2016A000210,Total demand,Other accommodation,Dollars,81,millions,6,v1001801543,2.2.16,30.9,,,,1
4848,2017,Newfoundland and Labrador,2016A000210,Total demand,Total food and beverage services,Dollars,81,millions,6,v1001801544,2.2.17,216.4,,,,1
4849,2017,Newfoundland and Labrador,2016A000210,Total demand,Meals from accommodation,Dollars,81,millions,6,v1001848979,2.2.18,12.7,,,,1
4850,2017,Newfoundland and Labrador,2016A000210,Total demand,Meals from restaurants,Dollars,81,millions,6,v1001801545,2.2.19,159.5,,,,1
4851,2017,Newfoundland and Labrador,2016A000210,Total demand,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001801546,2.2.20,3.7,,,,1
4852,2017,Newfoundland and Labrador,2016A000210,Total demand,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001801547,2.2.21,35.2,,,,1
4853,2017,Newfoundland and Labrador,2016A000210,Total demand,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001801548,2.2.22,5.3,,,,1
4854,2017,Newfoundland and Labrador,2016A000210,Total demand,Total other tourism products,Dollars,81,millions,6,v1001801549,2.2.23,159.9,,,,1
4855,2017,Newfoundland and Labrador,2016A000210,Total demand,Recreation and entertainment,Dollars,81,millions,6,v1001801555,2.2.24,60.7,,,,1
4856,2017,Newfoundland and Labrador,2016A000210,Total demand,Travel services,Dollars,81,millions,6,v1001801556,2.2.25,26.2,,,,1
4857,2017,Newfoundland and Labrador,2016A000210,Total demand,Convention fees,Dollars,81,millions,6,v1001801557,2.2.26,4.9,,,,1
4858,2017,Newfoundland and Labrador,2016A000210,Total demand,Pre-trip expenses,Dollars,81,millions,6,v1001801558,2.2.27,68.1,,,,1
4859,2017,Newfoundland and Labrador,2016A000210,Total demand,Total other products,Dollars,81,millions,6,v1001801550,2.2.28,274.1,,,,1
4860,2017,Newfoundland and Labrador,2016A000210,Total demand,Groceries,Dollars,81,millions,6,v1001801551,2.2.29,101.7,,,,1
4861,2017,Newfoundland and Labrador,2016A000210,Total demand,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001801552,2.2.30,28.7,,,,1
4862,2017,Newfoundland and Labrador,2016A000210,Total demand,Urban transit and parking,Dollars,81,millions,6,v1001801553,2.2.31,1.0,,,,1
4863,2017,Newfoundland and Labrador,2016A000210,Total demand,Miscellaneous products,Dollars,81,millions,6,v1001801554,2.2.32,142.7,,,,1
4864,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total tourism expenditures,Dollars,81,millions,6,v1001801559,2.3.1,687.4,,,,1
4865,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total tourism products,Dollars,81,millions,6,v1001801560,2.3.2,510.4,,,,1
4866,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total transportation,Dollars,81,millions,6,v1001801561,2.3.3,273.8,,,,1
4867,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Passenger air transport,Dollars,81,millions,6,v1001801562,2.3.4,113.7,,,,1
4868,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Passenger rail transport,Dollars,81,millions,6,v1001801563,2.3.5,0.0,,,,1
4869,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Passenger water transport,Dollars,81,millions,6,v1001801564,2.3.6,4.9,,,,1
4870,2017,Newfoundland and Labrador,2016A000210,Domestic demand,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001801565,2.3.7,4.1,,,,1
4871,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Taxis,Dollars,81,millions,6,v1001801566,2.3.8,2.8,,,,1
4872,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Vehicle rental,Dollars,81,millions,6,v1001801567,2.3.9,3.1,,,,1
4873,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Vehicle repairs and parts,Dollars,81,millions,6,v1001801568,2.3.10,50.1,,,,1
4874,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Vehicle fuel,Dollars,81,millions,6,v1001801569,2.3.11,95.1,,,,1
4875,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total accommodation,Dollars,81,millions,6,v1001801570,2.3.12,42.8,,,,1
4876,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Hotels,Dollars,81,millions,6,v1001801571,2.3.13,30.0,,,,1
4877,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Motels,Dollars,81,millions,6,v1001801572,2.3.14,4.7,,,,1
4878,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Camping,Dollars,81,millions,6,v1001801573,2.3.15,3.5,,,,1
4879,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Other accommodation,Dollars,81,millions,6,v1001801574,2.3.16,4.6,,,,1
4880,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total food and beverage services,Dollars,81,millions,6,v1001801575,2.3.17,95.4,,,,1
4881,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Meals from accommodation,Dollars,81,millions,6,v1001848980,2.3.18,5.6,,,,1
4882,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Meals from restaurants,Dollars,81,millions,6,v1001801576,2.3.19,70.0,,,,1
4883,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001801577,2.3.20,1.7,,,,1
4884,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001801578,2.3.21,15.7,,,,1
4885,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001801579,2.3.22,2.4,,,,1
4886,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total other tourism products,Dollars,81,millions,6,v1001801580,2.3.23,98.4,,,,1
4887,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Recreation and entertainment,Dollars,81,millions,6,v1001801586,2.3.24,17.9,,,,1
4888,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Travel services,Dollars,81,millions,6,v1001801587,2.3.25,8.9,,,,1
4889,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Convention fees,Dollars,81,millions,6,v1001801588,2.3.26,3.5,,,,1
4890,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Pre-trip expenses,Dollars,81,millions,6,v1001801589,2.3.27,68.1,,,,1
4891,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Total other products,Dollars,81,millions,6,v1001801581,2.3.28,177.0,,,,1
4892,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Groceries,Dollars,81,millions,6,v1001801582,2.3.29,58.2,,,,1
4893,2017,Newfoundland and Labrador,2016A000210,Domestic demand,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001801583,2.3.30,16.4,,,,1
4894,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Urban transit and parking,Dollars,81,millions,6,v1001801584,2.3.31,0.7,,,,1
4895,2017,Newfoundland and Labrador,2016A000210,Domestic demand,Miscellaneous products,Dollars,81,millions,6,v1001801585,2.3.32,101.7,,,,1
4896,2017,Newfoundland and Labrador,2016A000210,Exports,Total tourism expenditures,Dollars,81,millions,6,v1001801590,2.4.1,667.0,,,,1
4897,2017,Newfoundland and Labrador,2016A000210,Exports,Total tourism products,Dollars,81,millions,6,v1001801591,2.4.2,569.9,,,,1
4898,2017,Newfoundland and Labrador,2016A000210,Exports,Total transportation,Dollars,81,millions,6,v1001801592,2.4.3,255.1,,,,1
4899,2017,Newfoundland and Labrador,2016A000210,Exports,Passenger air transport,Dollars,81,millions,6,v1001801593,2.4.4,157.3,,,,1
4900,2017,Newfoundland and Labrador,2016A000210,Exports,Passenger rail transport,Dollars,81,millions,6,v1001801594,2.4.5,0.0,,,,1
4901,2017,Newfoundland and Labrador,2016A000210,Exports,Passenger water transport,Dollars,81,millions,6,v1001801595,2.4.6,7.7,,,,1
4902,2017,Newfoundland and Labrador,2016A000210,Exports,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001801596,2.4.7,2.8,,,,1
4903,2017,Newfoundland and Labrador,2016A000210,Exports,Taxis,Dollars,81,millions,6,v1001801597,2.4.8,4.8,,,,1
4904,2017,Newfoundland and Labrador,2016A000210,Exports,Vehicle rental,Dollars,81,millions,6,v1001801598,2.4.9,42.0,,,,1
4905,2017,Newfoundland and Labrador,2016A000210,Exports,Vehicle repairs and parts,Dollars,81,millions,6,v1001801599,2.4.10,13.7,,,,1
4906,2017,Newfoundland and Labrador,2016A000210,Exports,Vehicle fuel,Dollars,81,millions,6,v1001801600,2.4.11,26.8,,,,1
4907,2017,Newfoundland and Labrador,2016A000210,Exports,Total accommodation,Dollars,81,millions,6,v1001801601,2.4.12,132.0,,,,1
4908,2017,Newfoundland and Labrador,2016A000210,Exports,Hotels,Dollars,81,millions,6,v1001801602,2.4.13,94.8,,,,1
4909,2017,Newfoundland and Labrador,2016A000210,Exports,Motels,Dollars,81,millions,6,v1001801603,2.4.14,8.3,,,,1
4910,2017,Newfoundland and Labrador,2016A000210,Exports,Camping,Dollars,81,millions,6,v1001801604,2.4.15,2.6,,,,1
4911,2017,Newfoundland and Labrador,2016A000210,Exports,Other accommodation,Dollars,81,millions,6,v1001801605,2.4.16,26.3,,,,1
4912,2017,Newfoundland and Labrador,2016A000210,Exports,Total food and beverage services,Dollars,81,millions,6,v1001801606,2.4.17,121.3,,,,1
4913,2017,Newfoundland and Labrador,2016A000210,Exports,Meals from accommodation,Dollars,81,millions,6,v1001848981,2.4.18,7.2,,,,1
4914,2017,Newfoundland and Labrador,2016A000210,Exports,Meals from restaurants,Dollars,81,millions,6,v1001801607,2.4.19,89.5,,,,1
4915,2017,Newfoundland and Labrador,2016A000210,Exports,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001801608,2.4.20,2.1,,,,1
4916,2017,Newfoundland and Labrador,2016A000210,Exports,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001801609,2.4.21,19.5,,,,1
4917,2017,Newfoundland and Labrador,2016A000210,Exports,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001801610,2.4.22,3.0,,,,1
4918,2017,Newfoundland and Labrador,2016A000210,Exports,Total other tourism products,Dollars,81,millions,6,v1001801611,2.4.23,61.5,,,,1
4919,2017,Newfoundland and Labrador,2016A000210,Exports,Recreation and entertainment,Dollars,81,millions,6,v1001801617,2.4.24,42.8,,,,1
4920,2017,Newfoundland and Labrador,2016A000210,Exports,Travel services,Dollars,81,millions,6,v1001801618,2.4.25,17.3,,,,1
4921,2017,Newfoundland and Labrador,2016A000210,Exports,Convention fees,Dollars,81,millions,6,v1001801619,2.4.26,1.4,,,,1
4922,2017,Newfoundland and Labrador,2016A000210,Exports,Pre-trip expenses,Dollars,81,millions,6,v1001801620,2.4.27,0.0,,,,1
4923,2017,Newfoundland and Labrador,2016A000210,Exports,Total other products,Dollars,81,millions,6,v1001801612,2.4.28,97.1,,,,1
4924,2017,Newfoundland and Labrador,2016A000210,Exports,Groceries,Dollars,81,millions,6,v1001801613,2.4.29,43.5,,,,1
4925,2017,Newfoundland and Labrador,2016A000210,Exports,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001801614,2.4.30,12.3,,,,1
4926,2017,Newfoundland and Labrador,2016A000210,Exports,Urban transit and parking,Dollars,81,millions,6,v1001801615,2.4.31,0.3,,,,1
4927,2017,Newfoundland and Labrador,2016A000210,Exports,Miscellaneous products,Dollars,81,millions,6,v1001801616,2.4.32,41.0,,,,1
4928,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total tourism expenditures,Dollars,81,millions,6,v1001801747,2.5.1,510.3,,,,1
4929,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total tourism products,Dollars,81,millions,6,v1001801748,2.5.2,443.5,,,,1
4930,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total transportation,Dollars,81,millions,6,v1001801749,2.5.3,217.4,,,,1
4931,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Passenger air transport,Dollars,81,millions,6,v1001801750,2.5.4,134.6,,,,1
4932,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Passenger rail transport,Dollars,81,millions,6,v1001801751,2.5.5,0.0,,,,1
4933,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Passenger water transport,Dollars,81,millions,6,v1001801752,2.5.6,5.3,,,,1
4934,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001801753,2.5.7,2.3,,,,1
4935,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Taxis,Dollars,81,millions,6,v1001801754,2.5.8,4.5,,,,1
4936,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Vehicle rental,Dollars,81,millions,6,v1001801755,2.5.9,37.2,,,,1
4937,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Vehicle repairs and parts,Dollars,81,millions,6,v1001801756,2.5.10,11.3,,,,1
4938,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Vehicle fuel,Dollars,81,millions,6,v1001801757,2.5.11,22.2,,,,1
4939,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total accommodation,Dollars,81,millions,6,v1001801758,2.5.12,82.5,,,,1
4940,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Hotels,Dollars,81,millions,6,v1001801759,2.5.13,62.7,,,,1
4941,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Motels,Dollars,81,millions,6,v1001801760,2.5.14,3.4,,,,1
4942,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Camping,Dollars,81,millions,6,v1001801761,2.5.15,0.8,,,,1
4943,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Other accommodation,Dollars,81,millions,6,v1001801762,2.5.16,15.6,,,,1
4944,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total food and beverage services,Dollars,81,millions,6,v1001801763,2.5.17,93.4,,,,1
4945,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Meals from accommodation,Dollars,81,millions,6,v1001848984,2.5.18,5.5,,,,1
4946,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Meals from restaurants,Dollars,81,millions,6,v1001801764,2.5.19,68.6,,,,1
4947,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001801765,2.5.20,1.6,,,,1
4948,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001801766,2.5.21,15.4,,,,1
4949,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001801767,2.5.22,2.3,,,,1
4950,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total other tourism products,Dollars,81,millions,6,v1001801768,2.5.23,50.2,,,,1
4951,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Recreation and entertainment,Dollars,81,millions,6,v1001801774,2.5.24,34.2,,,,1
4952,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Travel services,Dollars,81,millions,6,v1001801775,2.5.25,15.1,,,,1
4953,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Convention fees,Dollars,81,millions,6,v1001801776,2.5.26,0.9,,,,1
4954,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Pre-trip expenses,Dollars,81,millions,6,v1001801777,2.5.27,0.0,,,,1
4955,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Total other products,Dollars,81,millions,6,v1001801769,2.5.28,66.8,,,,1
4956,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Groceries,Dollars,81,millions,6,v1001801770,2.5.29,30.5,,,,1
4957,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001801771,2.5.30,8.6,,,,1
4958,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Urban transit and parking,Dollars,81,millions,6,v1001801772,2.5.31,0.3,,,,1
4959,2017,Newfoundland and Labrador,2016A000210,Interprovincial demand (exports),Miscellaneous products,Dollars,81,millions,6,v1001801773,2.5.32,27.4,,,,1
4960,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total tourism expenditures,Dollars,81,millions,6,v1001801778,2.6.1,156.8,,,,1
4961,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total tourism products,Dollars,81,millions,6,v1001801779,2.6.2,126.4,,,,1
4962,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total transportation,Dollars,81,millions,6,v1001801780,2.6.3,37.9,,,,1
4963,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Passenger air transport,Dollars,81,millions,6,v1001801781,2.6.4,22.7,,,,1
4964,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Passenger rail transport,Dollars,81,millions,6,v1001801782,2.6.5,0.0,,,,1
4965,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Passenger water transport,Dollars,81,millions,6,v1001801783,2.6.6,2.5,,,,1
4966,2017,Newfoundland and Labrador,2016A000210,International demand (exports),"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001801784,2.6.7,0.5,,,,1
4967,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Taxis,Dollars,81,millions,6,v1001801785,2.6.8,0.3,,,,1
4968,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Vehicle rental,Dollars,81,millions,6,v1001801786,2.6.9,4.9,,,,1
4969,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Vehicle repairs and parts,Dollars,81,millions,6,v1001801787,2.6.10,2.4,,,,1
4970,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Vehicle fuel,Dollars,81,millions,6,v1001801788,2.6.11,4.6,,,,1
4971,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total accommodation,Dollars,81,millions,6,v1001801789,2.6.12,49.4,,,,1
4972,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Hotels,Dollars,81,millions,6,v1001801790,2.6.13,32.1,,,,1
4973,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Motels,Dollars,81,millions,6,v1001801791,2.6.14,4.8,,,,1
4974,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Camping,Dollars,81,millions,6,v1001801792,2.6.15,1.8,,,,1
4975,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Other accommodation,Dollars,81,millions,6,v1001801793,2.6.16,10.7,,,,1
4976,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total food and beverage services,Dollars,81,millions,6,v1001801794,2.6.17,27.8,,,,1
4977,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Meals from accommodation,Dollars,81,millions,6,v1001848985,2.6.18,1.7,,,,1
4978,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Meals from restaurants,Dollars,81,millions,6,v1001801795,2.6.19,20.9,,,,1
4979,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001801796,2.6.20,0.4,,,,1
4980,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001801797,2.6.21,4.1,,,,1
4981,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001801798,2.6.22,0.7,,,,1
4982,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total other tourism products,Dollars,81,millions,6,v1001801799,2.6.23,11.3,,,,1
4983,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Recreation and entertainment,Dollars,81,millions,6,v1001801805,2.6.24,8.6,,,,1
4984,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Travel services,Dollars,81,millions,6,v1001801806,2.6.25,2.2,,,,1
4985,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Convention fees,Dollars,81,millions,6,v1001801807,2.6.26,0.5,,,,1
4986,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Pre-trip expenses,Dollars,81,millions,6,v1001801808,2.6.27,0.0,,,,1
4987,2017,Newfoundland and Labrador,2016A000210,International demand (exports),Total other products,Dollars,81,millions,6,v1001801800,2.6.28,30.4,,,,1
