"REF_DATE","GEO","DGUID","Indicators","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total tourism expenditures","Dollars","81","millions","6","v1001802275","4.8.1","764.6","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total tourism products","Dollars","81","millions","6","v1001802276","4.8.2","652.4","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total transportation","Dollars","81","millions","6","v1001802277","4.8.3","325.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Passenger air transport","Dollars","81","millions","6","v1001802278","4.8.4","235.8","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Passenger rail transport","Dollars","81","millions","6","v1001802279","4.8.5","1.1","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Passenger water transport","Dollars","81","millions","6","v1001802280","4.8.6","1.8","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802281","4.8.7","2.7","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Taxis","Dollars","81","millions","6","v1001802282","4.8.8","3.6","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Vehicle rental","Dollars","81","millions","6","v1001802283","4.8.9","16.5","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Vehicle repairs and parts","Dollars","81","millions","6","v1001802284","4.8.10","23.4","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Vehicle fuel","Dollars","81","millions","6","v1001802285","4.8.11","40.3","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total accommodation","Dollars","81","millions","6","v1001802286","4.8.12","121.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Hotels","Dollars","81","millions","6","v1001802287","4.8.13","106.0","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Motels","Dollars","81","millions","6","v1001802288","4.8.14","7.8","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Camping","Dollars","81","millions","6","v1001802289","4.8.15","2.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Other accommodation","Dollars","81","millions","6","v1001802290","4.8.16","5.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total food and beverage services","Dollars","81","millions","6","v1001802291","4.8.17","116.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Meals from accommodation","Dollars","81","millions","6","v1001849000","4.8.18","4.7","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Meals from restaurants","Dollars","81","millions","6","v1001802292","4.8.19","92.0","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802293","4.8.20","1.6","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802294","4.8.21","13.9","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802295","4.8.22","4.0","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total other tourism products","Dollars","81","millions","6","v1001802296","4.8.23","89.8","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Recreation and entertainment","Dollars","81","millions","6","v1001802302","4.8.24","29.7","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Travel services","Dollars","81","millions","6","v1001802303","4.8.25","55.3","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Convention fees","Dollars","81","millions","6","v1001802304","4.8.26","4.8","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Pre-trip expenses","Dollars","81","millions","6","v1001802305","4.8.27","","..","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Total other products","Dollars","81","millions","6","v1001802297","4.8.28","112.2","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Groceries","Dollars","81","millions","6","v1001802298","4.8.29","41.9","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802299","4.8.30","8.8","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Urban transit and parking","Dollars","81","millions","6","v1001802300","4.8.31","1.5","","","","1"
"2017","Nova Scotia","2016A000212","Interprovincial imports","Miscellaneous products","Dollars","81","millions","6","v1001802301","4.8.32","60.0","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total tourism expenditures","Dollars","81","millions","6","v1001802306","4.9.1","736.3","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total tourism products","Dollars","81","millions","6","v1001802307","4.9.2","632.6","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total transportation","Dollars","81","millions","6","v1001802308","4.9.3","260.2","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Passenger air transport","Dollars","81","millions","6","v1001802309","4.9.4","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Passenger rail transport","Dollars","81","millions","6","v1001802310","4.9.5","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Passenger water transport","Dollars","81","millions","6","v1001802311","4.9.6","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802312","4.9.7","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Taxis","Dollars","81","millions","6","v1001802313","4.9.8","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Vehicle rental","Dollars","81","millions","6","v1001802314","4.9.9","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Vehicle repairs and parts","Dollars","81","millions","6","v1001802315","4.9.10","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Vehicle fuel","Dollars","81","millions","6","v1001802316","4.9.11","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total accommodation","Dollars","81","millions","6","v1001802317","4.9.12","200.3","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Hotels","Dollars","81","millions","6","v1001802318","4.9.13","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Motels","Dollars","81","millions","6","v1001802319","4.9.14","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Camping","Dollars","81","millions","6","v1001802320","4.9.15","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Other accommodation","Dollars","81","millions","6","v1001802321","4.9.16","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total food and beverage services","Dollars","81","millions","6","v1001802322","4.9.17","113.8","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Meals from accommodation","Dollars","81","millions","6","v1001849001","4.9.18","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Meals from restaurants","Dollars","81","millions","6","v1001802323","4.9.19","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802324","4.9.20","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802325","4.9.21","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802326","4.9.22","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total other tourism products","Dollars","81","millions","6","v1001802327","4.9.23","58.4","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Recreation and entertainment","Dollars","81","millions","6","v1001802333","4.9.24","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Travel services","Dollars","81","millions","6","v1001802334","4.9.25","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Convention fees","Dollars","81","millions","6","v1001802335","4.9.26","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Pre-trip expenses","Dollars","81","millions","6","v1001802336","4.9.27","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Total other products","Dollars","81","millions","6","v1001802328","4.9.28","103.6","","","","1"
"2017","Nova Scotia","2016A000212","International imports","Groceries","Dollars","81","millions","6","v1001802329","4.9.29","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802330","4.9.30","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Urban transit and parking","Dollars","81","millions","6","v1001802331","4.9.31","","..","","","1"
"2017","Nova Scotia","2016A000212","International imports","Miscellaneous products","Dollars","81","millions","6","v1001802332","4.9.32","","..","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total tourism expenditures","Percentage","242","millions","6","v1001802337","4.10.1","3.3","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total tourism products","Percentage","242","millions","6","v1001802338","4.10.2","34.8","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total transportation","Percentage","242","millions","6","v1001802339","4.10.3","29.2","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Passenger air transport","Percentage","242","millions","6","v1001802340","4.10.4","92.9","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Passenger rail transport","Percentage","242","millions","6","v1001802341","4.10.5","93.6","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Passenger water transport","Percentage","242","millions","6","v1001802342","4.10.6","38.1","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Interurban, charter and tour bus transport","Percentage","242","millions","6","v1001802343","4.10.7","44.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Taxis","Percentage","242","millions","6","v1001802344","4.10.8","21.2","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Vehicle rental","Percentage","242","millions","6","v1001802345","4.10.9","62.3","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Vehicle repairs and parts","Percentage","242","millions","6","v1001802346","4.10.10","18.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Vehicle fuel","Percentage","242","millions","6","v1001802347","4.10.11","18.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total accommodation","Percentage","242","millions","6","v1001802348","4.10.12","96.0","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Hotels","Percentage","242","millions","6","v1001802349","4.10.13","96.3","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Motels","Percentage","242","millions","6","v1001802350","4.10.14","92.9","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Camping","Percentage","242","millions","6","v1001802351","4.10.15","94.2","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Other accommodation","Percentage","242","millions","6","v1001802352","4.10.16","96.9","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total food and beverage services","Percentage","242","millions","6","v1001802353","4.10.17","24.6","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Meals from accommodation","Percentage","242","millions","6","v1001802354","4.10.18","24.6","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Meals from restaurants","Percentage","242","millions","6","v1001802355","4.10.19","24.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Alcoholic beverages from accommodation","Percentage","242","millions","6","v1001802356","4.10.20","26.3","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Alcoholic beverages from restaurants","Percentage","242","millions","6","v1001802357","4.10.21","26.2","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Meals and alcoholic beverages from other tourism industries","Percentage","242","millions","6","v1001802358","4.10.22","24.9","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total other tourism products","Percentage","242","millions","6","v1001802359","4.10.23","50.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Recreation and entertainment","Percentage","242","millions","6","v1001802365","4.10.24","23.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Travel services","Percentage","242","millions","6","v1001802366","4.10.25","98.0","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Convention fees","Percentage","242","millions","6","v1001802367","4.10.26","96.3","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Pre-trip expenses","Percentage","242","millions","6","v1001802368","4.10.27","100.0","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Total other products","Percentage","242","millions","6","v1001802360","4.10.28","0.7","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Groceries","Percentage","242","millions","6","v1001802361","4.10.29","6.2","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Beer, wine, and liquor from stores","Percentage","242","millions","6","v1001802362","4.10.30","6.4","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Urban transit and parking","Percentage","242","millions","6","v1001802363","4.10.31","13.2","","","","1"
"2017","Nova Scotia","2016A000212","Tourism product ratio","Miscellaneous products","Percentage","242","millions","6","v1001802364","4.10.32","0.4","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total tourism expenditures","Dollars","81","millions","6","v1001802431","5.1.1","72707.0","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total tourism products","Dollars","81","millions","6","v1001802432","5.1.2","4525.6","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total transportation","Dollars","81","millions","6","v1001802433","5.1.3","2086.3","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Passenger air transport","Dollars","81","millions","6","v1001802434","5.1.4","136.6","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Passenger rail transport","Dollars","81","millions","6","v1001802435","5.1.5","9.6","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Passenger water transport","Dollars","81","millions","6","v1001802436","5.1.6","34.6","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802437","5.1.7","17.3","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Taxis","Dollars","81","millions","6","v1001802438","5.1.8","23.9","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Vehicle rental","Dollars","81","millions","6","v1001802439","5.1.9","74.4","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Vehicle repairs and parts","Dollars","81","millions","6","v1001802440","5.1.10","654.5","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Vehicle fuel","Dollars","81","millions","6","v1001802441","5.1.11","1135.4","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total accommodation","Dollars","81","millions","6","v1001802442","5.1.12","263.0","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Hotels","Dollars","81","millions","6","v1001802443","5.1.13","203.8","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Motels","Dollars","81","millions","6","v1001802444","5.1.14","26.1","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Camping","Dollars","81","millions","6","v1001802445","5.1.15","15.1","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Other accommodation","Dollars","81","millions","6","v1001802446","5.1.16","18.0","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total food and beverage services","Dollars","81","millions","6","v1001802447","5.1.17","1444.9","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Meals from accommodation","Dollars","81","millions","6","v1001849004","5.1.18","56.1","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Meals from restaurants","Dollars","81","millions","6","v1001802448","5.1.19","1184.2","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802449","5.1.20","11.5","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802450","5.1.21","120.5","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802451","5.1.22","72.6","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total other tourism products","Dollars","81","millions","6","v1001802452","5.1.23","731.4","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Recreation and entertainment","Dollars","81","millions","6","v1001802458","5.1.24","548.0","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Travel services","Dollars","81","millions","6","v1001802459","5.1.25","43.9","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Convention fees","Dollars","81","millions","6","v1001802460","5.1.26","11.5","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Pre-trip expenses","Dollars","81","millions","6","v1001802461","5.1.27","128.0","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Total other products","Dollars","81","millions","6","v1001802453","5.1.28","68181.4","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Groceries","Dollars","81","millions","6","v1001802454","5.1.29","2169.4","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802455","5.1.30","414.7","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Urban transit and parking","Dollars","81","millions","6","v1001802456","5.1.31","9.2","","","","1"
"2017","New Brunswick","2016A000213","Total domestic supply","Miscellaneous products","Dollars","81","millions","6","v1001802457","5.1.32","65588.1","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total tourism expenditures","Dollars","81","millions","6","v1001802462","5.2.1","1562.8","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total tourism products","Dollars","81","millions","6","v1001802463","5.2.2","1252.9","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total transportation","Dollars","81","millions","6","v1001802464","5.2.3","479.1","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Passenger air transport","Dollars","81","millions","6","v1001802465","5.2.4","130.3","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Passenger rail transport","Dollars","81","millions","6","v1001802466","5.2.5","9.0","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Passenger water transport","Dollars","81","millions","6","v1001802467","5.2.6","2.5","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802468","5.2.7","16.3","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Taxis","Dollars","81","millions","6","v1001802469","5.2.8","1.9","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Vehicle rental","Dollars","81","millions","6","v1001802470","5.2.9","20.8","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Vehicle repairs and parts","Dollars","81","millions","6","v1001802471","5.2.10","108.2","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Vehicle fuel","Dollars","81","millions","6","v1001802472","5.2.11","190.1","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total accommodation","Dollars","81","millions","6","v1001802473","5.2.12","227.8","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Hotels","Dollars","81","millions","6","v1001802474","5.2.13","174.9","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Motels","Dollars","81","millions","6","v1001802475","5.2.14","21.3","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Camping","Dollars","81","millions","6","v1001802476","5.2.15","14.2","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Other accommodation","Dollars","81","millions","6","v1001802477","5.2.16","17.4","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total food and beverage services","Dollars","81","millions","6","v1001802478","5.2.17","280.5","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Meals from accommodation","Dollars","81","millions","6","v1001849005","5.2.18","10.7","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Meals from restaurants","Dollars","81","millions","6","v1001802479","5.2.19","225.4","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802480","5.2.20","2.6","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802481","5.2.21","27.6","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802482","5.2.22","14.2","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total other tourism products","Dollars","81","millions","6","v1001802483","5.2.23","265.5","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Recreation and entertainment","Dollars","81","millions","6","v1001802489","5.2.24","84.7","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Travel services","Dollars","81","millions","6","v1001802490","5.2.25","43.0","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Convention fees","Dollars","81","millions","6","v1001802491","5.2.26","9.8","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Pre-trip expenses","Dollars","81","millions","6","v1001802492","5.2.27","128.0","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Total other products","Dollars","81","millions","6","v1001802484","5.2.28","309.9","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Groceries","Dollars","81","millions","6","v1001802485","5.2.29","100.3","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802486","5.2.30","19.1","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Urban transit and parking","Dollars","81","millions","6","v1001802487","5.2.31","1.2","","","","1"
"2017","New Brunswick","2016A000213","Total demand","Miscellaneous products","Dollars","81","millions","6","v1001802488","5.2.32","189.3","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total tourism expenditures","Dollars","81","millions","6","v1001802493","5.3.1","765.7","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total tourism products","Dollars","81","millions","6","v1001802494","5.3.2","608.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total transportation","Dollars","81","millions","6","v1001802495","5.3.3","261.6","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Passenger air transport","Dollars","81","millions","6","v1001802496","5.3.4","66.7","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Passenger rail transport","Dollars","81","millions","6","v1001802497","5.3.5","5.2","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Passenger water transport","Dollars","81","millions","6","v1001802498","5.3.6","0.1","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802499","5.3.7","5.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Taxis","Dollars","81","millions","6","v1001802500","5.3.8","1.1","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Vehicle rental","Dollars","81","millions","6","v1001802501","5.3.9","8.0","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Vehicle repairs and parts","Dollars","81","millions","6","v1001802502","5.3.10","63.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Vehicle fuel","Dollars","81","millions","6","v1001802503","5.3.11","111.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total accommodation","Dollars","81","millions","6","v1001802504","5.3.12","50.0","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Hotels","Dollars","81","millions","6","v1001802505","5.3.13","42.3","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Motels","Dollars","81","millions","6","v1001802506","5.3.14","3.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Camping","Dollars","81","millions","6","v1001802507","5.3.15","3.2","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Other accommodation","Dollars","81","millions","6","v1001802508","5.3.16","1.0","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total food and beverage services","Dollars","81","millions","6","v1001802509","5.3.17","125.6","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Meals from accommodation","Dollars","81","millions","6","v1001849006","5.3.18","4.8","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Meals from restaurants","Dollars","81","millions","6","v1001802510","5.3.19","100.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802511","5.3.20","1.2","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802512","5.3.21","12.7","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802513","5.3.22","6.4","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total other tourism products","Dollars","81","millions","6","v1001802514","5.3.23","171.3","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Recreation and entertainment","Dollars","81","millions","6","v1001802520","5.3.24","24.9","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Travel services","Dollars","81","millions","6","v1001802521","5.3.25","12.9","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Convention fees","Dollars","81","millions","6","v1001802522","5.3.26","5.5","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Pre-trip expenses","Dollars","81","millions","6","v1001802523","5.3.27","128.0","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Total other products","Dollars","81","millions","6","v1001802515","5.3.28","157.2","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Groceries","Dollars","81","millions","6","v1001802516","5.3.29","43.2","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802517","5.3.30","8.2","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Urban transit and parking","Dollars","81","millions","6","v1001802518","5.3.31","0.8","","","","1"
"2017","New Brunswick","2016A000213","Domestic demand","Miscellaneous products","Dollars","81","millions","6","v1001802519","5.3.32","105.0","","","","1"
"2017","New Brunswick","2016A000213","Exports","Total tourism expenditures","Dollars","81","millions","6","v1001802524","5.4.1","797.3","","","","1"
"2017","New Brunswick","2016A000213","Exports","Total tourism products","Dollars","81","millions","6","v1001802525","5.4.2","644.7","","","","1"
"2017","New Brunswick","2016A000213","Exports","Total transportation","Dollars","81","millions","6","v1001802526","5.4.3","217.7","","","","1"
"2017","New Brunswick","2016A000213","Exports","Passenger air transport","Dollars","81","millions","6","v1001802527","5.4.4","63.7","","","","1"
"2017","New Brunswick","2016A000213","Exports","Passenger rail transport","Dollars","81","millions","6","v1001802528","5.4.5","3.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Passenger water transport","Dollars","81","millions","6","v1001802529","5.4.6","2.3","","","","1"
"2017","New Brunswick","2016A000213","Exports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802530","5.4.7","10.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Taxis","Dollars","81","millions","6","v1001802531","5.4.8","0.8","","","","1"
"2017","New Brunswick","2016A000213","Exports","Vehicle rental","Dollars","81","millions","6","v1001802532","5.4.9","12.8","","","","1"
"2017","New Brunswick","2016A000213","Exports","Vehicle repairs and parts","Dollars","81","millions","6","v1001802533","5.4.10","44.7","","","","1"
"2017","New Brunswick","2016A000213","Exports","Vehicle fuel","Dollars","81","millions","6","v1001802534","5.4.11","78.6","","","","1"
"2017","New Brunswick","2016A000213","Exports","Total accommodation","Dollars","81","millions","6","v1001802535","5.4.12","177.8","","","","1"
"2017","New Brunswick","2016A000213","Exports","Hotels","Dollars","81","millions","6","v1001802536","5.4.13","132.6","","","","1"
"2017","New Brunswick","2016A000213","Exports","Motels","Dollars","81","millions","6","v1001802537","5.4.14","17.8","","","","1"
"2017","New Brunswick","2016A000213","Exports","Camping","Dollars","81","millions","6","v1001802538","5.4.15","11.0","","","","1"
"2017","New Brunswick","2016A000213","Exports","Other accommodation","Dollars","81","millions","6","v1001802539","5.4.16","16.4","","","","1"
